store_nbr,family,rmsle,rmse,mae,train_days,val_days,test_days
37,SEAFOOD,0.391270875368701,5.071481348723023,3.9698389193548387,1642,31,15
38,AUTOMOTIVE,0.593764488011802,4.00805640292552,3.032258064516129,1642,31,15
38,BABY CARE,0.0,0.0,0.0,1642,31,15
38,BEAUTY,0.4767518596089447,3.733026101029531,2.838709677419355,1642,31,15
38,BEVERAGES,0.5428937549610381,2423.9329478110303,1209.258064516129,1642,31,15
38,BOOKS,0.12449290871347644,0.1796053020267749,0.03225806451612903,1642,31,15
38,BREAD/BAKERY,0.168880150371109,84.4799116168591,68.57041870967743,1642,31,15
38,CELEBRATION,0.5218692003504685,9.179219167016823,6.516129032258065,1642,31,15
38,CLEANING,0.3223764965310424,652.4841612216815,345.96774193548384,1642,31,15
38,DAIRY,0.17557269109851625,147.55589427564007,121.96774193548387,1642,31,15
38,DELI,0.22238480866964142,36.27534486708302,29.709096774193544,1642,31,15
38,EGGS,0.24220588901952927,18.71518272729735,14.129032258064516,1642,31,15
38,FROZEN FOODS,0.21444633719556988,25.249943078824373,20.301806451612904,1642,31,15
38,GROCERY I,0.18016179012374622,685.1113401390294,556.258064516129,1642,31,15
38,GROCERY II,0.5686671514416629,15.684387141358123,12.258064516129032,1642,31,15
38,HARDWARE,0.6361697305683995,1.6558790668013674,1.2580645161290323,1642,31,15
38,HOME AND KITCHEN I,0.6363772853544121,19.851870798329017,12.419354838709678,1642,31,15
38,HOME AND KITCHEN II,1.0022537150620976,87.28836156393433,67.25806451612904,1642,31,15
38,HOME APPLIANCES,0.4373615217123783,0.762000762001143,0.3870967741935484,1642,31,15
38,HOME CARE,0.20945945805371233,85.15412970873234,61.806451612903224,1642,31,15
38,LADIESWEAR,0.3668767319832961,9.512301034331385,7.0,1642,31,15
38,LAWN AND GARDEN,0.5006059044328292,8.73073916983052,7.387096774193548,1642,31,15
38,LINGERIE,0.5018449438825886,4.295534064959305,3.7419354838709675,1642,31,15
38,"LIQUOR,WINE,BEER",0.8678475528679406,184.01928370199016,91.80645161290323,1642,31,15
38,MAGAZINES,0.926602985423916,6.972295405804781,5.580645161290323,1642,31,15
38,MEATS,0.3422427111240878,63.84458463986622,40.81906551612903,1642,31,15
38,PERSONAL CARE,0.37913373475077783,206.2883199983507,111.7741935483871,1642,31,15
38,PET SUPPLIES,0.4458133716849933,4.242640687119285,3.4193548387096775,1642,31,15
38,PLAYERS AND ELECTRONICS,0.43257403208832584,5.836481485367041,4.193548387096774,1642,31,15
38,POULTRY,0.33278833880487524,38.01884652905291,32.387355,1642,31,15
38,PREPARED FOODS,0.2842824589348297,23.646303301505338,19.068548838709674,1642,31,15
38,PRODUCE,0.11563641078447821,261.2375527127653,204.67793548387093,1642,31,15
38,SCHOOL AND OFFICE SUPPLIES,0.12449290871347644,0.1796053020267749,0.03225806451612903,1642,31,15
38,SEAFOOD,0.40420211279743323,7.789675949286365,5.491064461290324,1642,31,15
39,AUTOMOTIVE,0.5276910886733839,5.656854249492381,4.32258064516129,1642,31,15
39,BABY CARE,0.5136628142375483,0.8980265101338745,0.4838709677419355,1642,31,15
39,BEAUTY,0.8132544565063659,3.583114521951448,2.967741935483871,1642,31,15
39,BEVERAGES,0.44062993905046605,1679.5709993731982,1294.8709677419354,1642,31,15
39,BOOKS,0.0,0.0,0.0,1642,31,15
39,BREAD/BAKERY,0.15183945832791534,120.3435941176816,95.61290322580645,1642,31,15
39,CELEBRATION,0.9583940490531593,5.0513492288949955,3.967741935483871,1642,31,15
39,CLEANING,0.5708795290509572,1448.2018550268556,836.8064516129032,1642,31,15
39,DAIRY,0.16555673673162072,131.71339853955143,104.74193548387096,1642,31,15
39,DELI,0.24249158809944532,60.21839789680613,43.62261290322582,1642,31,15
39,EGGS,0.3357083360848067,100.8524952911509,85.61290322580645,1642,31,15
39,FROZEN FOODS,0.33058827549855896,25.331349179585057,20.290870967741935,1642,31,15
39,GROCERY I,0.20540510751309304,1051.275180845839,816.0047096774194,1642,31,15
39,GROCERY II,0.47303478078062344,21.302733430546024,17.419354838709676,1642,31,15
39,HARDWARE,0.6298465482713699,2.192362108070477,1.2580645161290323,1642,31,15
39,HOME AND KITCHEN I,0.3796435712497308,8.758406100390346,6.838709677419355,1642,31,15
39,HOME AND KITCHEN II,0.5613332384871937,11.780245903561907,9.225806451612904,1642,31,15
39,HOME APPLIANCES,0.5553934337950829,0.9503819266229829,0.5806451612903226,1642,31,15
39,HOME CARE,0.39634632419492816,190.11414228503412,141.19354838709677,1642,31,15
39,LADIESWEAR,0.9272531969023463,9.198527231345594,6.483870967741935,1642,31,15
39,LAWN AND GARDEN,0.5607610239981283,9.650338453031816,7.903225806451613,1642,31,15
39,LINGERIE,0.7233946974225909,6.234658590647565,4.67741935483871,1642,31,15
39,"LIQUOR,WINE,BEER",0.9274648092502865,68.74731666317673,54.516129032258064,1642,31,15
39,MAGAZINES,0.8982778853636912,2.9402655135757008,2.2580645161290325,1642,31,15
39,MEATS,0.17415480760951865,31.21540726466231,23.28254935483871,1642,31,15
39,PERSONAL CARE,0.1976371873267184,70.31037183159235,54.0,1642,31,15
39,PET SUPPLIES,0.5846559707213016,4.497311024558219,3.5806451612903225,1642,31,15
39,PLAYERS AND ELECTRONICS,0.8289883774456704,8.220744805751503,7.193548387096774,1642,31,15
39,POULTRY,0.17224484691122946,42.71719098725919,33.66451774193549,1642,31,15
39,PREPARED FOODS,0.3996140820962621,25.22806384243932,18.651064387096774,1642,31,15
39,PRODUCE,0.137116937758668,257.25419662430033,209.35363225806447,1642,31,15
39,SCHOOL AND OFFICE SUPPLIES,0.884093771879945,2.3827335887250825,1.8064516129032258,1642,31,15
39,SEAFOOD,0.4712678701613856,8.072603542164558,6.7636451935483874,1642,31,15
40,AUTOMOTIVE,0.8295860532906248,4.635069683159244,3.870967741935484,1642,31,15
40,BABY CARE,0.4312560861475508,0.842423539174232,0.3225806451612903,1642,31,15
40,BEAUTY,0.8177051560491345,2.851145779868949,2.193548387096774,1642,31,15
40,BEVERAGES,0.4144242079339371,1741.9547047924027,1435.0967741935483,1642,31,15
40,BOOKS,0.0,0.0,0.0,1642,31,15
40,BREAD/BAKERY,0.21296007540319614,86.40732495831365,69.38709677419355,1642,31,15
40,CELEBRATION,1.147012804315512,13.387524283885087,7.548387096774194,1642,31,15
40,CLEANING,0.63461628545696,1669.32069436797,1070.9354838709678,1642,31,15
40,DAIRY,0.12371481759211364,85.7582874768832,67.3225806451613,1642,31,15
40,DELI,0.18618902201503623,58.20154082873331,47.67741935483871,1642,31,15
40,EGGS,0.37475641037650986,71.55192114370402,60.193548387096776,1642,31,15
40,FROZEN FOODS,0.4125927575365766,30.465871064351294,25.19525806451613,1642,31,15
40,GROCERY I,0.19876672459840236,1180.5555007379282,858.9677419354839,1642,31,15
40,GROCERY II,0.9934862938397538,12.25534774647773,9.870967741935484,1642,31,15
40,HARDWARE,0.8273749049045251,2.1477670324796523,1.6451612903225807,1642,31,15
40,HOME AND KITCHEN I,0.6967919092294907,31.37957009512461,20.806451612903224,1642,31,15
40,HOME AND KITCHEN II,0.5243862600985821,13.121024743615898,11.580645161290322,1642,31,15
40,HOME APPLIANCES,0.5136628142375483,0.8980265101338745,0.4838709677419355,1642,31,15
40,HOME CARE,0.3574024984015472,179.503706494215,116.87096774193549,1642,31,15
40,LADIESWEAR,0.0,0.0,0.0,1642,31,15
40,LAWN AND GARDEN,0.4223981490549467,0.6475761258027333,0.3548387096774194,1642,31,15
40,LINGERIE,0.6030879589485051,7.130126904720515,4.258064516129032,1642,31,15
40,"LIQUOR,WINE,BEER",1.0021869308790092,56.720025478860464,42.96774193548387,1642,31,15
40,MAGAZINES,0.8104468776113183,2.4163422103293555,1.903225806451613,1642,31,15
40,MEATS,0.186860442271012,28.320149114812022,17.92651758064516,1642,31,15
